date,entries,entries_scaled
2015-10-19,5409591.0,0.6551309492765992
2015-10-20,5658927.0,0.8708468827376401
2015-10-21,5758360.0,0.9568724964148937
2015-10-22,5815664.0,1.0064497169167526
2015-10-23,5828380.0,1.0174511118612877
2015-10-24,3721169.0,-0.8056269348883738
2015-10-25,2926970.0,-1.4927374148785286
2015-10-26,5447127.0,0.6876056552091305
2015-10-27,5683948.0,0.8924940912078518
2015-10-28,5624256.0,0.8408508647978812
2015-10-29,5773407.0,0.969890583056166
2015-10-30,5900116.0,1.0795143446185358
2015-10-31,3835968.0,-0.7063072480184711
2015-11-01,3557185.0,-0.9474995952048757
2015-11-02,5463979.0,0.7021853585439296
2015-11-03,5313344.0,0.5718617404667009
2015-11-04,5633868.0,0.8491667981265121
2015-11-05,5593064.0,0.8138647440751745
2015-11-06,5607397.0,0.8262651053318606
2015-11-07,3695031.0,-0.8282405288692056
2015-11-08,2938788.0,-1.482512935053543
2015-11-09,5354245.0,0.6072477151935355
2015-11-10,5539504.0,0.7675266886151794
2015-11-11,5040812.0,0.3360775184610362
2015-11-12,5626591.0,0.8428710171410306
2015-11-13,5608621.0,0.8273240631340084
2015-11-14,3608447.0,-0.9031496811087169
2015-11-15,2832257.0,-1.57467946578933
2015-11-16,5388891.0,0.637222104093218
2015-11-17,5509802.0,0.7418296586810349
2015-11-18,5569282.0,0.7932894708311564
2015-11-19,5521615.0,0.7520498126980051
2015-11-20,5650621.0,0.863660850462608
2015-11-21,3569055.0,-0.937230126976531
2015-11-22,2802609.0,-1.6003297769969091
2015-11-23,5412832.0,0.6579349380321228
2015-11-24,5543726.0,0.7711794009033066
2015-11-25,5447717.0,0.6881161005549371
2015-11-26,2402766.0,-1.946258587849987
2015-11-27,3629117.0,-0.8852667907734274
2015-11-28,3073714.0,-1.3657801405988137
2015-11-29,2647969.0,-1.7341183672944007
2015-11-30,5280793.0,0.5436998651254331
2015-12-01,5462346.0,0.7007725496461296
2015-12-02,5528889.0,0.7583429981986773
2015-12-03,5618878.0,0.8361980256966143
2015-12-04,5695240.0,0.9022634960296267
2015-12-05,3853343.0,-0.6912750651652707
2015-12-06,3051770.0,-1.384765246816404
2015-12-07,5413027.0,0.6581036445447199
2015-12-08,5578757.0,0.801486877020168
2015-12-09,5622070.0,0.8389596215335878
2015-12-10,5679431.0,0.8885861562468212
2015-12-11,5759489.0,0.9578492638647506
2015-12-12,3998338.0,-0.565830958529311
2015-12-13,3194436.0,-1.2613361015539755
2015-12-14,5390767.0,0.6388451472605621
2015-12-15,5564776.0,0.7893910526477596
2015-12-16,5635673.0,0.8507284148200388
2015-12-17,5551969.0,0.7783109279973458
2015-12-18,5751356.0,0.9508129045470481
2015-12-19,3835164.0,-0.7070028379473329
2015-12-20,3084189.0,-1.3567175728067404
2015-12-21,5352890.0,0.6060754212213866
2015-12-22,5395083.0,0.6425791847393773
2015-12-23,5258278.0,0.5242207516324945
2015-12-24,4048514.0,-0.5224206099340774
2015-12-25,1999299.0,-2.295322744352561
2015-12-26,2789767.0,-1.61144018230343
2015-12-27,2751583.0,-1.6444755129547455
2015-12-28,4689563.0,0.03219037054714819
2015-12-29,4648250.0,-0.003552050760147929
2015-12-30,4992991.0,0.2947046254410132
2015-12-31,4501448.0,-0.13055950441284042
2016-01-01,2297471.0,-2.0373557788443892
2016-01-02,3139695.0,-1.3086959128671867
2016-01-03,2651050.0,-1.731452804395367
2016-01-04,5000390.0,0.3011059561420682
2016-01-05,5054962.0,0.348319555144362
2016-01-06,5234104.0,0.5033063350400763
2016-01-07,5261610.0,0.5271034700938967
2016-01-08,5347595.0,0.6014943905331739
2016-01-09,3293483.0,-1.175644440255504
2016-01-10,2416496.0,-1.934379919039947
2016-01-11,5128845.0,0.41224028986338407
2016-01-12,5202174.0,0.4756817250543099
2016-01-13,5248810.0,0.5160294015747044
2016-01-14,5290353.0,0.5519708100507048
2016-01-15,5324184.0,0.5812400922438918
2016-01-16,3234668.0,-1.2265289199395892
2016-01-17,2612798.0,-1.7645469660356907
2016-01-18,3445452.0,-1.0441666965997907
2016-01-19,5096890.0,0.38459405083754117
2016-01-20,5303194.0,0.5630803501956226
2016-01-21,5367765.0,0.6189447000669324
2016-01-22,5328263.0,0.5847690864227812
2016-01-23,1351724.0,-2.8555797694553684
2016-01-24,1625902.0,-2.6183714914510636
2016-01-25,4948409.0,0.2561339908533078
2016-01-26,5285501.0,0.5477730459526485
2016-01-27,5374559.0,0.6248226079981348
2016-01-28,5366495.0,0.6178459448310437
2016-01-29,5378613.0,0.6283299731369478
2016-01-30,3431087.0,-1.0565947430277747
2016-01-31,2688369.0,-1.6991658385307002
2016-02-01,5157318.0,0.4368740361873655
2016-02-02,5438216.0,0.679896200164246
2016-02-03,5373151.0,0.6236044604610237
2016-02-04,5489226.0,0.7240280935364333
2016-02-05,5348448.0,0.6022323733805857
2016-02-06,3403143.0,-1.0807708188637364
2016-02-07,2599823.0,-1.7757724378354187
2016-02-08,4901753.0,0.21576901110085195
2016-02-09,5305780.0,0.5653176581011407
2016-02-10,5449244.0,0.6894372023228126
2016-02-11,5472849.0,0.7098593419630886
2016-02-12,5208347.0,0.48102236763001094
2016-02-13,2941791.0,-1.4799148547595482
2016-02-14,2195386.0,-2.125675801092963
2016-02-15,3191867.0,-1.2635587017122416
