,starttime_day,usertype,tripduration,tripdistance
29,2016-04-30,38258,1511.316665795389,1.2834905237451872
0,2016-05-01,10697,873.2810133682341,1.9272979056233701
1,2016-05-02,38537,1042.5363416975893,1.3946603953000043
2,2016-05-03,22858,967.7829643888355,1.0503166954072434
3,2016-05-04,31619,820.2539928523988,1.2277638989789097
4,2016-05-05,39903,957.132421121219,1.0913832517561683
5,2016-05-06,18860,896.5336691410392,0.9872092895580279
6,2016-05-07,31078,1246.289433039449,1.1096117210997434
7,2016-05-08,31197,1261.3091002339968,1.3184334780951497
8,2016-05-09,45724,1040.8253652348876,1.1697295952654716
9,2016-05-10,44849,922.8623603647796,1.3947663218492552
10,2016-05-11,51181,997.3802192219769,1.2759963290327037
11,2016-05-12,52273,1016.4914774357699,1.1781877484957386
12,2016-05-13,32391,973.4972677595629,1.1043901584631846
13,2016-05-14,42063,1382.8879062358842,1.1568440817447827
14,2016-05-15,28661,1241.113359617599,1.4251695839892797
15,2016-05-16,42787,1039.637296375067,1.259442180684377
16,2016-05-17,43396,939.0215688081851,1.2383547033918458
17,2016-05-18,44803,967.8540053121443,1.2446500894702044
18,2016-05-19,49182,968.9890203733073,1.2626594275773022
19,2016-05-20,52543,1103.9208838475154,1.1726115563775932
20,2016-05-21,30519,1182.2579376781678,1.0906127806518178
21,2016-05-22,37802,1185.4608221787207,1.2840357406591218
22,2016-05-23,48578,951.9215488492733,1.2802580678713391
23,2016-05-24,34796,874.049488446948,1.2501071270206232
24,2016-05-25,53439,987.3093620763862,1.1917622969350035
25,2016-05-26,52133,956.8139949743925,1.273550702295263
26,2016-05-27,46937,1046.6184033917805,1.148620950460371
27,2016-05-28,34222,1317.6710595523348,1.1276679397164726
28,2016-05-29,36877,1467.0883477506304,1.1543886936690007
29,2016-05-30,32619,1175.5774548575982,1.0900688142701618
30,2016-05-31,49756,917.1835557520701,1.2760371846085934
0,2016-06-01,54665,1096.1975487057532,1.181716633669242
1,2016-06-02,54401,966.814139445966,1.1713503339389553
2,2016-06-03,38975,939.90791533034,1.0943698888919162
3,2016-06-04,40977,1298.4539863826049,1.1476156088348963
4,2016-06-05,22397,1043.0324597044248,1.036911641770993
5,2016-06-06,52149,965.488312335807,1.1904907295494689
6,2016-06-07,51812,903.0233729637922,1.1745616712590223
7,2016-06-08,42250,813.1414911242604,1.1623861703932257
8,2016-06-09,52905,945.3141480011341,1.164680404072064
9,2016-06-10,53299,961.988892849772,1.1730357895237147
10,2016-06-11,41030,1110.2621740190104,1.1303313695710702
11,2016-06-12,40637,1183.7169574525678,1.139721337659869
12,2016-06-13,49069,904.0388432615297,1.2842317325605594
13,2016-06-14,54813,929.0900333862405,1.1918223232275162
14,2016-06-15,55049,938.147977256626,1.2801394852995203
15,2016-06-16,46198,859.7290142430409,1.1304113982821642
16,2016-06-17,54236,1015.2929050814956,1.1616679790733908
17,2016-06-18,48901,1251.8025807243205,1.2632670310978413
18,2016-06-19,45270,1273.4872542522642,1.150331768921602
19,2016-06-20,52247,951.4889658736387,1.1717226691900966
20,2016-06-21,53564,855.9570793816742,1.1586349992025484
21,2016-06-22,55749,944.7829736856266,1.2710100277289031
22,2016-06-23,53206,875.9905649738752,1.1522213405604
23,2016-06-24,54186,955.8564389325657,1.1651965159778317
24,2016-06-25,43000,1228.2583720930234,1.1624620943424189
25,2016-06-26,42992,1193.6514933010792,1.1262930219064713
26,2016-06-27,47023,897.301299364141,1.1581677919818427
27,2016-06-28,49593,882.3127860786805,1.1321728663352075
28,2016-06-29,54882,890.5610582704712,1.2624389579469772
29,2016-06-30,54843,857.6642415622778,1.155067784601634
0,2016-07-01,39669,1022.1545035165999,1.079805908109244
1,2016-07-02,35837,1241.3189720121661,1.150581893988417
2,2016-07-03,35348,1387.6402908226773,1.1456952150117194
3,2016-07-04,34860,1240.0961847389558,1.289428381516022
4,2016-07-05,43744,890.5266779444038,1.1437309387727344
5,2016-07-06,51353,890.6930461706229,1.1440368604151392
6,2016-07-07,48742,846.4357022690903,1.115186074839911
7,2016-07-08,44419,990.1202863639434,1.3340414673011791
8,2016-07-09,38142,1055.0278171045043,1.1159472682368683
9,2016-07-10,41991,1257.917267985997,1.1529938428515571
10,2016-07-11,52870,900.6935502175147,1.1751517422199156
11,2016-07-12,56537,962.4618037745194,1.1789195872960976
12,2016-07-13,55486,1000.6055581588148,1.1613530028762913
13,2016-07-14,50350,938.0435749751738,1.123766838820848
14,2016-07-15,48572,906.1173103845837,1.1039202078696277
15,2016-07-16,38406,1087.5952194969536,1.110487022297942
16,2016-07-17,41347,1228.1407840955812,1.1167765279079422
17,2016-07-18,43687,926.5922814567263,1.1108117921551819
18,2016-07-19,54593,924.4185884637225,1.2758114473342996
19,2016-07-20,57225,916.2491743119266,1.1695204638904173
20,2016-07-21,54842,925.7142336165713,1.1510293521411894
21,2016-07-22,49191,943.4192636864467,1.2132150776597843
22,2016-07-23,37523,1085.5996588758894,1.0807479426642241
23,2016-07-24,39637,1268.6188409819108,1.0943752846693535
24,2016-07-25,35379,863.8019446564346,1.063917897053751
25,2016-07-26,52912,926.3447800120956,1.1417411806656683
26,2016-07-27,54163,954.2085002677104,1.1453838846274447
27,2016-07-28,50151,895.8126856892186,1.0991175167719063
28,2016-07-29,37703,934.3105323183831,1.0838128740278765
29,2016-07-30,27780,1052.486861051116,1.0794976460260723
30,2016-07-31,27651,965.112328668041,1.0424054391478386
0,2016-08-01,49401,924.8633226048056,1.1473919241879897
1,2016-08-02,56764,899.1823338735818,1.168250325907765
2,2016-08-03,57003,915.7532410574883,1.182397730041037
3,2016-08-04,56604,980.6790686170589,1.1707302198116611
4,2016-08-05,53297,968.221926187215,1.1476218399788538
5,2016-08-06,44213,1189.008165019338,1.1634936184374058
6,2016-08-07,43631,1143.1973367559763,1.1608597128629716
7,2016-08-08,52262,938.8595537866902,1.1719509621372568
8,2016-08-09,56112,890.6751675220986,1.18062637654076
9,2016-08-10,50114,890.6418565670272,1.2426383541290935
10,2016-08-11,47430,853.0422939068101,1.1091006108999082
11,2016-08-12,44750,991.199217877095,1.0866756904066392
12,2016-08-13,38912,1109.2505139802631,1.143989640521567
13,2016-08-14,32961,1043.7233093656139,1.067544672786656
14,2016-08-15,49063,865.2238346615576,1.1355026269616395
15,2016-08-16,50426,887.4109586324515,1.1323302997738174
16,2016-08-17,53989,928.8352071718313,1.1588982196255873
17,2016-08-18,53218,933.161054530422,1.157587410058969
18,2016-08-19,51669,964.9949486152238,1.150033924049964
19,2016-08-20,45817,1268.846978195866,1.1951745108813707
20,2016-08-21,35051,1220.6398961513223,1.1296662810925437
21,2016-08-22,54404,908.7014741563121,1.1985410481408953
22,2016-08-23,58674,965.4291849882401,1.2129963925395542
23,2016-08-24,58154,959.0631942772638,1.1969289553585567
24,2016-08-25,53487,964.7434329837157,1.1506716758389985
25,2016-08-26,52037,975.6772488806042,1.1459669645662882
26,2016-08-27,45674,1199.7817357796557,1.1678425486250452
27,2016-08-28,44639,1175.1436412106007,1.1794084796282236
28,2016-08-29,53288,948.4631812040234,1.1844805132546168
29,2016-08-30,57405,919.2289347617804,1.193605746908739
30,2016-08-31,57214,870.7875694760024,1.168408456708555
0,2016-09-01,38187,800.1005054075995,1.1108004125517312
1,2016-09-02,53007,978.5524930669534,1.2844064936017996
2,2016-09-03,41630,1147.3184482344464,1.1554333321187902
3,2016-09-04,46023,1260.089324902766,1.1912109434008251
4,2016-09-05,45436,1161.7740998327317,1.16243371793274
5,2016-09-06,52447,876.0565332621503,1.144087275850269
6,2016-09-07,60500,939.546958677686,1.185949725733326
7,2016-09-08,61596,872.2523378141437,1.1712624956800033
8,2016-09-09,56813,884.5849189446077,1.1374168901729191
9,2016-09-10,48455,1041.4774533071923,1.1228965705210963
10,2016-09-11,52245,1153.6085175614892,1.176928209970324
11,2016-09-12,61103,960.7907467718443,1.2055839126684909
12,2016-09-13,64839,907.4509014636253,1.2912891419801396
13,2016-09-14,59203,864.214938432174,1.1703052541728898
14,2016-09-15,67331,904.2815642126212,1.1975358242770455
15,2016-09-16,65275,924.2933895059364,1.1983452465552904
16,2016-09-17,59200,1155.2759797297297,1.2103948032448766
17,2016-09-18,51686,1039.3603877258831,1.1490466199869247
18,2016-09-19,34217,814.1623169769413,1.103801427914189
19,2016-09-20,64891,897.7177728806769,1.1885914214908933
20,2016-09-21,65463,893.3461344576325,1.195014678757213
21,2016-09-22,67810,883.5981418669812,1.1927215439211558
22,2016-09-23,65517,926.278034708549,1.1896850938389794
23,2016-09-24,53259,1074.3432471507163,1.289434979620976
24,2016-09-25,53568,1080.649417562724,1.1829046093227862
25,2016-09-26,61386,859.1215586615841,1.19475532022957
26,2016-09-27,61346,848.6103576435302,1.2673128415953863
27,2016-09-28,59464,815.2269944840576,1.2603950020373131
28,2016-09-29,55578,776.7524380150419,1.1124968527070151
29,2016-09-30,21381,690.8132921752958,1.0120231823250472
0,2016-10-01,39263,937.2476200045213,1.0956637464779349
1,2016-10-02,40331,1289.7102357214246,1.115392644476
2,2016-10-03,55769,873.4097971055619,1.170817932613238
3,2016-10-04,59922,1067.6654300336209,1.174899676313961
4,2016-10-05,64597,858.8155811415307,1.1897204532901489
5,2016-10-06,67068,975.9302507952948,1.2711216168986
6,2016-10-07,65236,958.3524644894986,1.1814444007152236
7,2016-10-08,33977,1062.5015740072201,1.1148703057530283
8,2016-10-09,21449,865.5559039144267,1.0396524811177381
9,2016-10-10,51586,904.2018371447708,1.166062428984436
10,2016-10-11,58204,837.9679247209366,1.1610008207462517
11,2016-10-12,57284,839.0966892009013,1.256374625534583
12,2016-10-13,60761,815.572357351716,1.3312137077486998
13,2016-10-14,59908,950.7213287983357,1.2410376539908916
14,2016-10-15,50511,1070.2014156024004,1.1723032936637674
15,2016-10-16,47659,1015.6267034990792,1.1604184285491572
16,2016-10-17,61946,894.5457331184066,1.2030363718299035
17,2016-10-18,67413,953.2749267291911,1.3661056602714094
18,2016-10-19,69028,927.5478558734163,1.262617316662382
19,2016-10-20,63039,851.7900870056852,1.2390136376396337
20,2016-10-21,40657,820.3059476916302,1.2689322385367132
21,2016-10-22,24992,947.5056317432716,0.969794297981025
22,2016-10-23,40632,999.4440826761208,1.1169172802966505
23,2016-10-24,54806,859.2978230578527,1.152833031866056
24,2016-10-25,52353,807.2375998936998,1.2273970020369158
25,2016-10-26,52099,798.5667250971725,2.962596815419463
26,2016-10-27,20995,660.1427011112166,0.9963591167920525
27,2016-10-28,45967,812.6707106094027,1.082901846885977
28,2016-10-29,41842,985.4266124100296,1.0978965009929291
29,2016-10-30,37066,1247.5551171719846,1.1507723070688325
30,2016-10-31,49563,860.4170759953676,1.2471181281919579
0,2016-11-01,55611,852.053531545375,1.1522575259860386
1,2016-11-02,61445,864.7542803810504,1.1752399075575954
2,2016-11-03,59224,815.2261028487114,1.1668364140076135
3,2016-11-04,57183,868.1425436701971,1.430674770479383
4,2016-11-05,47597,1137.0648401076219,1.1629065880321596
5,2016-11-06,38574,1028.0500596249967,1.1239293907558654
6,2016-11-07,49387,821.8284425736621,1.1425308262537013
7,2016-11-08,56083,896.8464745684857,1.2395255587614689
8,2016-11-09,37861,816.3159222280609,1.2424388538035998
9,2016-11-10,50515,953.1984824359655,1.1314813170121156
10,2016-11-11,45341,858.1456624192704,1.5825624201820336
11,2016-11-12,34059,991.4618513283526,1.0938904561468556
12,2016-11-13,36000,1018.8294485194241,1.1335565718338452
13,2016-11-14,48520,923.7076012614162,1.265192264207517
14,2016-11-15,22827,717.058001397624,1.53563159377094
15,2016-11-16,53026,838.457219451839,1.1552491040659933
16,2016-11-17,53527,807.568958159384,1.743518477339827
17,2016-11-18,52820,916.3631391646376,1.3497677583540353
18,2016-11-19,40412,1181.6270594229975,1.2697531532354533
19,2016-11-20,20432,734.1640878886355,0.9621517405928632
20,2016-11-21,32863,682.7324093169963,1.041518031253053
21,2016-11-22,36543,740.6272551634058,1.0423367688334764
22,2016-11-23,34259,791.3831602158649,1.0508108620874663
23,2016-11-24,11896,942.302342847715,0.9958883941325394
24,2016-11-25,20560,878.3607244995234,1.0398534144990947
25,2016-11-26,23209,911.4652051572803,1.0548210082113025
26,2016-11-27,23777,838.782946380363,1.0185458525275157
27,2016-11-28,41903,780.8874106103442,1.115441925155325
28,2016-11-29,14553,748.1661639703866,1.0186210792273414
29,2016-11-30,24401,731.3413955391856,1.0796351685688599
0,2016-12-01,43035,772.289047685121,1.1086948963108647
1,2016-12-02,42099,743.053668782894,1.0831032847777762
2,2016-12-03,29409,880.6132511556241,1.02840058348665
3,2016-12-04,26986,893.3094882535057,1.2293207921341975
4,2016-12-05,35759,791.4348491595235,1.0697145871097629
5,2016-12-06,33154,787.3045721828873,1.2322600558024916
6,2016-12-07,37885,713.453801846348,1.0735171170811804
7,2016-12-08,39437,821.8001312269722,1.0668037404090327
8,2016-12-09,33408,746.8617462068144,1.191192016387999
9,2016-12-10,22192,755.1830734170428,0.9489874792497763
10,2016-12-11,17666,840.9879206697005,0.9404235012510194
11,2016-12-12,28923,688.7905086613631,1.0329554708606072
12,2016-12-13,38844,761.1812427930813,1.068288190287895
13,2016-12-14,37688,732.2210378755819,1.0563147729024691
14,2016-12-15,24973,650.4176294223466,1.604066767439042
15,2016-12-16,24436,718.9673744385464,0.9378755308649864
16,2016-12-17,6967,711.7586157586157,0.8846788129254771
17,2016-12-18,16228,716.9354403191163,0.923954626758422
18,2016-12-19,25571,660.1145073882022,0.9754091032066663
19,2016-12-20,27616,688.6105111070978,0.984081760098126
20,2016-12-21,30490,705.6717387755102,1.0082361961000665
21,2016-12-22,30789,705.8055618504969,1.013422144301047
22,2016-12-23,26200,808.4637488612208,1.40670074855509
23,2016-12-24,7933,809.9749188919391,0.8971923694285687
24,2016-12-25,9618,1355.449919387344,1.0774293851455856
25,2016-12-26,10663,797.8451044083527,0.9589977847546106
26,2016-12-27,25638,890.6496628780582,1.0835378377378055
27,2016-12-28,23257,850.9997034023982,1.0247168146131376
28,2016-12-29,13145,667.5543272507003,1.7976094778626208
29,2016-12-30,21112,901.2858011695906,0.9844817580838805
30,2016-12-31,15683,927.988573581115,0.9495266941808596
0,2017-01-01,15700,1149.8730089324754,1.0565916992125706
1,2017-01-02,8844,715.1007734558906,0.8826198822259037
2,2017-01-03,14169,1000.4727426398084,1.0037026471155865
3,2017-01-04,33921,796.4334146126502,1.0739837239677377
4,2017-01-05,28284,662.9258620082414,1.0081030978617544
5,2017-01-06,24141,761.2843611697067,0.9854619702139994
6,2017-01-07,4398,791.0196610169492,0.8529876228030737
7,2017-01-08,6397,642.5293750973975,0.8569293632083262
8,2017-01-09,15849,676.0073789101917,0.9486480205746359
9,2017-01-10,23199,685.1822486225896,1.0134072687124815
10,2017-01-11,32299,914.2443937197322,1.0871876190290117
11,2017-01-12,39563,759.8521479023703,1.125620122411485
12,2017-01-13,33455,778.6013507482669,1.0610265804878607
13,2017-01-14,13693,735.5013387365221,0.9357618025972069
14,2017-01-15,17260,802.4188334100322,0.9998969397511924
15,2017-01-16,23927,747.9674408958938,1.009251051829528
16,2017-01-17,18621,691.1133218920949,1.0486418670759203
17,2017-01-18,30767,704.8648280779078,1.0559320102831953
18,2017-01-19,36410,822.9071961926643,1.0861960900321663
19,2017-01-20,26675,710.9072966507177,1.0365555453252977
20,2017-01-21,26410,965.5633596392333,1.0630651377925489
21,2017-01-22,20361,830.2900160795206,1.008405222658257
22,2017-01-23,15805,648.7095183921123,0.9714756090015763
23,2017-01-24,13150,648.6829397919672,0.9568260059701391
24,2017-01-25,36809,723.189732203298,1.0759798281599893
25,2017-01-26,32897,763.9687897703169,1.0476817097342586
26,2017-01-27,32285,714.6503673519787,1.0250758835139389
27,2017-01-28,21189,855.5670359590649,0.9823000201112212
28,2017-01-29,22342,904.5209748302037,1.0391775941907735
29,2017-01-30,29530,805.3364735278228,1.0304765413075139
30,2017-01-31,25133,663.5123763359688,1.0252740335935717
0,2017-02-01,35127,715.0256665057778,1.0485203970172687
1,2017-02-02,34356,697.0139061911522,1.0488511628041506
2,2017-02-03,29540,666.566718412527,1.1852907143387648
3,2017-02-04,19048,762.6196625702978,0.9350349651448594
4,2017-02-05,19932,751.1796201206441,0.9679676224360438
5,2017-02-06,33249,739.5001047433788,1.0686677594044398
6,2017-02-07,23011,651.4081030668459,0.9950506417156519
7,2017-02-08,40253,859.6591718610864,1.2462462238004108
8,2017-02-10,1987,1006.2353530295443,1.0255876379922515
9,2017-02-11,8894,959.8485322022547,1.0501464744247746
10,2017-02-12,5788,789.7155662816756,0.867111244349483
11,2017-02-13,23812,652.8809992874209,0.970049484228781
12,2017-02-14,29639,693.5468181205339,1.012817213179602
13,2017-02-15,31938,724.0219955073006,1.0489431164876755
14,2017-02-16,29048,655.0067307692308,1.0050901023328953
15,2017-02-17,28596,707.9719157821472,1.0182327725141034
16,2017-02-18,29770,1191.8108665074744,1.147236780215198
17,2017-02-19,35578,1184.2242512783052,1.20278075505963
18,2017-02-20,31510,904.2078533382881,1.0929311264946542
19,2017-02-21,32470,723.145145973103,1.0658251408773218
20,2017-02-22,37911,746.9579474802592,1.0862074534425419
21,2017-02-23,42059,879.7843003252109,1.1351490391129941
22,2017-02-24,46339,946.6715570581106,1.172690664884187
23,2017-02-25,32522,1032.605314458807,1.1398202175511638
24,2017-02-26,24322,833.501618515821,1.0249974546388443
25,2017-02-27,35802,718.7025066696309,1.080388596160122
26,2017-02-28,41566,767.8386757499701,1.1190216299573337
0,2017-03-01,40401,888.2476103665747,1.116164131153601
1,2017-03-02,35517,711.8546965499874,1.025611055990225
2,2017-03-03,30927,666.5493007555056,1.0035772517233823
3,2017-03-04,15498,785.6287229962929,0.8979586421181529
4,2017-03-05,15760,699.724228908851,0.9198338723293626
5,2017-03-06,32344,741.2314657960391,1.0453480255228218
6,2017-03-07,29574,729.4077754943908,1.0517897764728943
7,2017-03-08,43172,764.738388276703,1.1060648108834752
8,2017-03-09,44866,822.3721824449748,1.1152367998573331
9,2017-03-10,18351,726.8805670215077,0.9562184654180081
10,2017-03-11,15060,677.5664800790254,0.8773297925691226
11,2017-03-12,13357,812.8549323017409,0.8751903516671026
12,2017-03-13,27303,777.384651858336,0.9869977914503996
13,2017-03-17,7029,1366.1786418709496,1.1536398206824257
14,2017-03-18,4073,1257.2515830491964,1.0666723629388435
15,2017-03-19,10397,1087.821895734597,1.1040057918153576
16,2017-03-20,27269,901.7774125210022,1.0971698041420366
17,2017-03-21,36611,800.0452693895286,1.133490849246026
18,2017-03-22,26806,677.9003602332232,1.0115903519447988
19,2017-03-23,29716,735.096034800067,1.0284067380013182
20,2017-03-24,33824,725.8448174495855,1.064674232692293
21,2017-03-25,28948,994.2619914996964,1.0826004306717187
22,2017-03-26,19603,810.0933996883326,0.9960405110713075
23,2017-03-27,26166,751.5168244553439,1.07707956984324
24,2017-03-28,21493,660.7056371300199,1.0481790081450777
25,2017-03-29,42157,837.879024275277,1.2577842193950692
26,2017-03-30,39375,795.9201932269914,1.0968265954575385
27,2017-03-31,6932,654.9915059026778,0.9161147737417067
0,2017-04-01,23849,1116.2296951654157,0.9919351163671394
1,2017-04-02,39780,1410.8278029160383,1.1960428731954178
2,2017-04-03,43485,1087.1670461078534,1.1503776784211477
3,2017-04-04,29991,1012.7885699043046,1.04742416045725
4,2017-04-05,47636,1177.9136577378454,1.2665876345445068
5,2017-04-06,18020,964.2223085460599,1.0400560059344937
6,2017-04-07,35779,735.0864473573885,1.060083048126691
7,2017-04-08,35936,1155.8936999109528,1.1313738974497587
8,2017-04-09,43896,1397.9847138691453,1.209105828413666
9,2017-04-10,50424,1261.0986038394415,1.224599250058633
10,2017-04-11,57310,1404.573477578084,1.2438436556266166
11,2017-04-12,51188,875.6017425959209,1.2140229442905648
12,2017-04-13,52915,930.9846924312577,1.1609416053328911
13,2017-04-14,52232,1150.5274927247665,1.1545311002369938
14,2017-04-15,42531,1168.1029837060028,1.1457257155188207
15,2017-04-16,48140,1850.0864561695057,1.2061860283689576
16,2017-04-17,53247,918.7931714462786,1.1952748304233198
17,2017-04-18,53809,881.8571242728912,1.1967196159769669
18,2017-04-19,45787,759.5705768012755,1.1085926054760804
19,2017-04-20,44264,1182.668873124887,1.1163438152568292
20,2017-04-21,39868,790.1601535065716,1.0846056010270158
21,2017-04-22,34596,1019.1749046132501,1.060146092418302
22,2017-04-23,49107,1241.796220498096,1.1940375934417913
23,2017-04-24,48692,841.8697116569457,1.1593581830583528
24,2017-04-25,20332,695.6055479047807,0.985912761381131
25,2017-04-26,37727,762.6635300978079,1.0955574985101966
26,2017-04-27,52035,899.3978091669069,1.1490605744215532
27,2017-04-28,62199,1004.5686104278204,1.1993963638739822
28,2017-04-29,57701,1345.3082962167034,1.2148728152361923
29,2017-04-30,42928,1076.083465337309,1.1327485525296432
0,2017-05-01,56218,941.6192144864634,1.1922162260087912
1,2017-05-02,61207,1078.7284787687684,1.1959051204216344
2,2017-05-03,59252,1054.4647944373185,1.18818400496782
3,2017-05-04,57429,1010.1218548120288,1.1673758784105779
4,2017-05-05,24009,775.7148152776042,1.0482328354729313
5,2017-05-06,46618,1070.5154875799049,1.1518174310568894
6,2017-05-07,34293,922.4086256670457,1.0751369757357774
7,2017-05-08,51553,843.4657536903769,1.15612696385527
8,2017-05-09,56461,835.3623917394308,1.1724127644466713
9,2017-05-10,58454,929.4589762890478,1.1815959095104251
10,2017-05-11,57208,833.1236715144735,1.1676751635965732
11,2017-05-12,56675,897.9562240846934,1.1562953207854805
12,2017-05-13,5704,1168.1383239831698,0.876806140793475
13,2017-05-14,38729,1054.031862428671,1.1147643232021693
14,2017-05-15,54715,853.2017728228091,1.1742547485066859
15,2017-05-16,64504,926.3994015874985,1.2266808442623252
16,2017-05-17,65794,1028.3283886068639,1.2125296010778637
17,2017-05-18,63753,915.2373535363042,1.1785932196587874
18,2017-05-19,62143,949.6213893761163,1.1720036653488586
19,2017-05-20,47859,1088.7046323575503,1.1313895862779488
20,2017-05-21,54874,1274.7596858257098,1.200802925601598
21,2017-05-22,24627,745.4093474641653,1.0721518138011406
22,2017-05-23,60032,954.373967217484,1.1928495766833909
23,2017-05-24,60622,998.651116756293,1.1797250582713048
24,2017-05-25,17495,697.8344098313804,1.0233335857689303
25,2017-05-26,53768,1058.022392501116,1.1555363137913137
26,2017-05-27,46534,1205.0772553401814,1.1777910549943922
27,2017-05-28,46727,1496.8614719541165,1.2131252401580033
28,2017-05-29,26322,913.8351189119368,1.0431141532934047
29,2017-05-30,50194,875.8531298561581,1.1542227208756424
30,2017-05-31,59495,913.3271871585847,1.1874109348000121
0,2017-06-01,67403,947.3964066881296,1.2020803157091786
1,2017-06-02,66907,976.3251827163077,1.1956629360040962
2,2017-06-03,56264,1164.1978529788141,1.1902810557194266
3,2017-06-04,40138,1062.4060242164533,1.0940681773408358
4,2017-06-05,55883,938.3861997387398,1.1612370012251412
5,2017-06-06,41268,742.7543132693612,1.0807077297116832
6,2017-06-07,64453,953.0109071726685,1.1959734559907138
7,2017-06-08,62653,935.4243372224794,1.198551042109425
8,2017-06-09,66506,1169.2183863110095,1.207389348678084
9,2017-06-10,57087,1284.4674619440502,1.1928231142538288
10,2017-06-11,51427,1224.4104069846578,1.161655146567622
11,2017-06-12,57871,941.6590001900779,1.1680339693127098
12,2017-06-13,60921,912.8342279345381,1.1515106205923578
13,2017-06-14,60513,1045.4099780212516,1.1804450971980063
14,2017-06-15,64763,1104.848370211386,1.2098021938221162
15,2017-06-16,56403,995.6834210946226,1.140373695162053
16,2017-06-17,34900,1108.6381661891116,1.0868681389003925
17,2017-06-18,49472,1363.3549684670115,1.154391120502105
18,2017-06-19,38310,967.8992952231794,1.0918960254438987
19,2017-06-20,64673,1043.6947876238926,1.2012311757224088
20,2017-06-21,67218,1046.922565384272,1.200816758078496
21,2017-06-22,66308,1050.8054231766905,1.1991028084537594
22,2017-06-23,55323,984.0731160638433,1.131042792695293
23,2017-06-24,52153,1242.3482254136866,1.167643302223389
24,2017-06-25,54655,1392.222120574513,1.1356656229292277
25,2017-06-26,62669,1207.8602020137548,1.212789425513194
26,2017-06-27,64767,988.3123658653327,1.6460053506900751
27,2017-06-28,67752,1182.7369819341127,1.2205712237416715
28,2017-06-29,64272,1044.875280059746,1.1979267617148421
29,2017-06-30,58662,1176.739081517848,1.148178253627926
0,2017-07-01,36737,1385.0346789340447,1.098925895226323
1,2017-07-02,43036,1614.0617622455618,1.1541883047971155
2,2017-07-03,48193,1284.855352437076,1.141253926741908
3,2017-07-04,49924,1521.6358464866598,1.1832863282804396
4,2017-07-05,60321,1080.3762537093219,1.1976302136698755
5,2017-07-06,62147,1061.6286385505334,1.1931761388688158
6,2017-07-07,44068,948.1910456567124,1.1310083280922005
7,2017-07-08,55015,1216.6830682541124,1.1712157530849157
8,2017-07-09,57118,1223.8522882453867,1.187130104120987
9,2017-07-10,60907,993.9967655606088,1.2057850953956435
10,2017-07-11,61671,951.1588104619675,1.1829252490911044
11,2017-07-12,61786,929.3002621953193,1.1676206220004244
12,2017-07-13,56475,1039.9435325365205,1.1033971093313448
13,2017-07-14,31851,991.0845185394493,1.0406986832080372
14,2017-07-15,56499,1139.7302784120072,1.170263945357502
15,2017-07-16,56833,1289.3715095103198,1.1859883472078117
16,2017-07-17,62555,998.2142914235473,1.1898554679503688
17,2017-07-18,66234,999.3681643868708,1.1911887701880715
18,2017-07-19,63915,973.0653054838457,1.1683297983734162
19,2017-07-20,59663,911.2062082027387,1.1288056656871095
20,2017-07-21,60072,945.8045844986017,1.1269099529489228
21,2017-07-22,48011,1138.160629855658,1.126638994600987
22,2017-07-23,46942,1048.8173277661795,1.1070030512348785
23,2017-07-24,43792,901.3304713189624,1.130462775843206
24,2017-07-25,65336,892.9675370393045,1.187756485428862
25,2017-07-26,70323,964.5143978499211,1.2135682919952508
26,2017-07-27,65769,878.4452857729325,1.1644993661889487
27,2017-07-28,63899,915.9988732218031,1.1635665454346922
28,2017-07-29,52947,1041.8244093149754,1.1462963750677753
29,2017-07-30,59342,1141.7818408547066,1.1977784088962946
30,2017-07-31,64218,881.9869351272229,1.18650143500346
0,2017-08-01,66677,1059.9808629662402,1.1872484856752397
1,2017-08-02,56184,1201.576569841948,1.2353349376671783
2,2017-08-03,66149,1149.4729323194606,1.1697187815115797
3,2017-08-04,56394,1112.187324892719,1.1411679273345945
4,2017-08-05,58971,1465.1946041274525,1.2084421976177453
5,2017-08-06,56476,1352.795399815851,1.1748484154325947
6,2017-08-07,23395,737.2236802735628,1.0373050122042407
7,2017-08-08,65233,1087.3802983152698,1.1878083023057735
8,2017-08-09,67884,1309.9430499086677,1.1982894974991731
9,2017-08-10,66249,981.7987743211219,1.1878140279683236
10,2017-08-11,63140,1168.7401488755147,1.164225329048517
11,2017-08-12,60540,1387.956871489924,1.2147585549105866
12,2017-08-13,57518,1305.149483639904,1.1808316727853247
13,2017-08-14,61482,1398.1203929605413,1.1743250036155153
14,2017-08-15,52461,933.7963820743029,1.170260674982801
15,2017-08-16,68436,1074.969387456894,1.168201898669594
16,2017-08-17,66656,1055.5081463034085,1.1750478123187067
17,2017-08-18,36620,1027.1970234844348,1.0308110379942956
18,2017-08-19,62442,1452.0474360206272,1.2119964024887475
19,2017-08-20,55442,1218.6779697702102,1.1538454940630547
20,2017-08-21,61059,1104.6954912461717,1.168036257111298
21,2017-08-22,60541,1181.3873903635554,1.1531574712591348
22,2017-08-23,65070,1215.4688489319194,1.1706887119394471
23,2017-08-24,66307,1199.8969339587072,1.1884696542954858
24,2017-08-25,64217,1019.2136194465639,1.1682697872874352
25,2017-08-26,50109,1148.2014009459378,1.173128676748423
26,2017-08-27,54598,1356.2002454302356,1.1885005663040233
27,2017-08-28,60886,1009.4330223696745,1.1910005579664973
