pickup_datetime,Unnamed: 0,passenger_count,tripduration,tripdistance,scaled_count
2018-11-02,1,62925,874.6356456098531,1.0939041519931614,0.9685403670989237
2018-11-03,2,48612,1043.6470418826627,1.0714096950310632,0.2685641680431286
2018-11-04,3,50230,1050.4571172606013,1.112761290034103,0.34769233754444046
2018-11-05,4,32884,762.9567266755869,0.99551989802111,-0.5006125006321697
2018-11-06,5,39672,738.9737850373059,1.0137298447193006,-0.1686458661606587
2018-11-07,6,67031,894.0132476018558,1.121619975617417,1.1693439913092984
2018-11-08,7,63476,877.0297120171404,1.1094929610992772,0.9954869810638326
2018-11-09,8,36441,773.659257429818,1.0314433522222677,-0.32665768053565164
2018-11-10,9,37464,925.1814541960283,1.0185616137709042,-0.27662794172239946
2018-11-11,10,36222,1049.9363370327426,1.033500833955736,-0.33736785922587864
2018-11-12,11,50568,811.4074118019299,1.0648234315888854,0.36422220237227937
2018-11-13,12,36389,754.3911346835582,1.0055396600102302,-0.3292007366630115
2018-11-14,13,48923,730.2534186374505,1.0326212966331427,0.2837735998817615
2018-11-15,14,24738,785.856617349826,0.9955315619698921,-0.8989920239681933
2018-11-16,15,34171,814.3997834421001,0.9674580440629058,-0.4376718614800137
2018-11-17,16,37773,881.1068488073491,1.0041801431665855,-0.26151631973481887
2018-11-18,17,34190,892.5218484937117,0.9967060489922114,-0.43674266789501687
2018-11-19,18,53950,811.1346617238182,1.0750128633971092,0.529618660501721
2018-11-20,19,51177,768.1033667467807,1.0328200609579776,0.3940053020177052
2018-11-21,20,39930,810.9826195842725,0.9895020955108104,-0.1560283953749118
2018-11-22,21,8718,1012.8430832759807,0.8519705794627089,-1.6824489308971275
2018-11-23,22,15931,848.5235076266399,0.9058262321615018,-1.3296977030770025
2018-11-24,23,19859,900.9938063346593,0.9511447899321308,-1.1375991556102825
2018-11-25,24,34191,946.1834108391097,1.0357695378329321,-0.4366937629694907
2018-11-26,25,28819,777.3895693813109,1.0338880846277314,-0.6994110228959722
2018-11-27,26,49201,776.3970651003027,1.038298448487616,0.29736916917803136
2018-11-28,27,47662,755.1268515798748,1.0259076609761133,0.22210448879328543
2018-11-29,28,50644,768.6802385277624,1.0419922138221085,0.36793897671226683
2018-11-30,29,45389,757.6875013769858,1.0048197983824807,0.11094359307234487
2018-12-01,0,37561,1142.2838050105165,1.0036092389389808,-0.27188416394636283
2018-12-02,1,18203,834.3521397571827,0.9142041280661624,-1.2185857122815882
2018-12-03,2,53153,848.9783455308261,1.0953808617932748,0.49064143485737893
2018-12-04,3,48285,827.0908977943461,1.041693585969494,0.2525722573960773
2018-12-05,4,46036,778.3788339560344,1.0158267333304964,0.1425850798877644
2018-12-06,5,45867,737.1290470272745,1.0161743405708992,0.1343201474738449
2018-12-07,6,43270,796.2076265310839,1.0039202746395255,0.0073140558824315366
2018-12-08,7,29555,790.5347995263069,0.9393842435679884,-0.6634169977087253
2018-12-09,8,27224,802.5211578019396,0.9394078073570334,-0.7774143791101826
2018-12-10,9,42726,773.7663015494078,1.0228143031860328,-0.019290223603794447
2018-12-11,10,46610,769.9403990559965,1.0246316078002744,0.17065650713977487
2018-12-12,11,47036,710.840653967174,1.0275479768253015,0.1914900054139151
2018-12-13,12,40203,769.7252941322787,1.0139277476134203,-0.14267735070627266
2018-12-14,13,44190,839.774134419552,1.018816549015062,0.05230658736649019
2018-12-15,14,35981,862.1643367332761,0.9949004766745414,-0.3491539462776809
2018-12-16,15,9746,732.3047404063205,0.8587890269652716,-1.6321746674562447
2018-12-17,16,44694,761.811026088513,1.0342358591054692,0.07695466983167014
2018-12-18,17,41152,714.4971325816485,0.9967000859247049,-0.09626657638195565
2018-12-19,18,43464,728.9205089269279,1.0048798163725967,0.016801611434504773
2018-12-20,19,33580,749.4138177486598,0.9987202719091476,-0.4665746724659688
2018-12-21,20,23696,759.8824696151248,0.9486361446328124,-0.9499509563664423
2018-12-22,21,24628,789.4394997563749,0.9165915779153788,-0.9043715657760699
2018-12-23,22,21995,931.4164582859739,0.9329385295352858,-1.0331382346864246
2018-12-24,23,18741,859.7811216050371,0.916714475434884,-1.192274862348519
2018-12-25,24,11084,1097.3551064597618,0.9644123400030232,-1.566739877102255
2018-12-26,25,25145,846.5309206601711,0.9769557352002252,-0.8790877192790499
2018-12-27,26,30879,907.9016159849735,0.9989338669699176,-0.5986668763121018
2018-12-28,27,11921,821.6907138662863,0.9268400581514564,-1.5258064544368668
2018-12-29,28,28788,1090.3370848964846,1.0123356437023086,-0.700927075587283
2018-12-30,29,22329,962.421872900712,0.9408651287251476,-1.0168039895606904
2018-12-31,30,18763,910.8241219421201,0.9529835497357829,-1.1911989539869436
2019-01-01,0,21962,1175.9266460249519,1.0109621046224009,-1.0347520972287876
2019-01-02,1,37797,780.9311850146837,1.036674563202297,-0.26034260152219124
2019-01-03,2,41676,769.5241385929553,1.0518440603624937,-0.07064039540625268
2019-01-04,3,43922,778.1487864851327,1.0295335371647327,0.03920006732548179
2019-01-05,4,17432,811.470800826067,0.8919549270393462,-1.2562914098622504
2019-01-06,5,31451,864.9095100314777,0.9853982507463408,-0.5706932589111436
2019-01-07,6,36486,754.322150962013,1.004011886992473,-0.32445695888697484
2019-01-08,7,41163,806.0498505939801,1.041057325945888,-0.095728622201168
2019-01-09,8,44338,802.5679326988138,1.0338307607742183,0.05954451634436049
2019-01-10,9,38971,791.5353467963357,0.9909343804919224,-0.20292821895449034
2019-01-11,10,32805,827.1450693491846,0.9401618704969306,-0.5044759897487355
2019-01-12,11,25131,747.6062233894394,0.9049086933213921,-0.879772388236416
2019-01-13,12,22752,839.8415084388187,0.9145280176528112,-0.9961172060631286
2019-01-14,13,34970,660.7903345724908,0.9806542087077514,-0.3985968259846193
2019-01-15,14,39068,724.7935906624347,1.0073442227606084,-0.1981844411784537
2019-01-16,15,40349,740.5820218592778,1.0048122097076428,-0.13553723157945466
2019-01-17,16,38956,745.9876784064073,0.9863873828141853,-0.2036617928373826
2019-01-18,17,34227,884.2734683144887,0.9628357723778904,-0.4349331856505493
2019-01-19,18,23748,749.8190584470271,0.9160907262640086,-0.9474079002390825
2019-01-20,19,14249,822.0213348305143,0.8430747113747262,-1.411955787811988
2019-01-21,20,10291,711.5775920707414,0.7370039793985265,-1.6055214830444926
2019-01-22,21,28562,699.8389118409075,0.9266232413407244,-0.711979588756193
