pickup_datetime,Borough,passenger_count,trip_distance
2019-04-12,Manhattan,359714,1261.7482305387057
2019-04-12,Queens,144304,1252.7184901319438
2019-04-12,Staten Island,9652,973.048590965603
2019-04-12,Unknown,42,1135.595238095238
2019-04-13,Bronx,102780,998.3408834403581
2019-04-13,Brooklyn,258505,1123.4603392584283
2019-04-13,EWR,28,3171.214285714286
2019-04-13,Manhattan,368406,1197.441132880572
2019-04-13,Queens,157317,1220.8793010291322
2019-04-13,Staten Island,9676,963.3169698222406
2019-04-13,Unknown,55,1096.090909090909
2019-04-14,Bronx,89797,891.1032551198815
2019-04-14,Brooklyn,227123,1038.1578395847184
2019-04-14,EWR,54,2918.240740740741
2019-04-14,Manhattan,308553,1114.7278360605796
2019-04-14,Queens,142666,1157.3119383735439
2019-04-14,Staten Island,7354,930.2754963285287
2019-04-14,Unknown,38,936.2105263157895
2019-04-15,Bronx,84508,983.3269276281535
2019-04-15,Brooklyn,180414,1105.8598113228463
2019-04-15,EWR,42,2858.7619047619046
2019-04-15,Manhattan,293446,1177.5857466109608
2019-04-15,Queens,131359,1270.3423290372186
2019-04-15,Staten Island,7713,966.1122779722547
2019-04-15,Unknown,31,855.0322580645161
2019-04-16,Bronx,80718,1043.3843380658589
2019-04-16,Brooklyn,167611,1121.5607746508283
2019-04-16,EWR,34,2923.294117647059
2019-04-16,Manhattan,285902,1265.214961770117
2019-04-16,Queens,120542,1283.5266960893298
2019-04-16,Staten Island,7328,952.2891648471616
2019-04-16,Unknown,20,1183.85
2019-04-17,Bronx,83457,1041.173873971027
2019-04-17,Brooklyn,174385,1117.5514293087135
2019-04-17,EWR,26,2727.846153846154
2019-04-17,Manhattan,300469,1298.1789602255142
2019-04-17,Queens,118917,1267.6361579925494
2019-04-17,Staten Island,7590,949.0484848484848
2019-04-17,Unknown,24,1032.0416666666667
2019-04-18,Bronx,87166,1017.4935410595874
2019-04-18,Brooklyn,183674,1132.811165434411
2019-04-18,EWR,34,2620.0588235294117
2019-04-18,Manhattan,316777,1373.5426246223685
2019-04-18,Queens,125360,1326.647096362476
2019-04-18,Staten Island,8242,937.9172530939093
2019-04-18,Unknown,28,959.1071428571429
2019-04-19,Bronx,92834,913.1332162785186
2019-04-19,Brooklyn,203692,1042.7797655283466
2019-04-19,EWR,22,2906.3636363636365
2019-04-19,Manhattan,319266,1168.1869945437347
2019-04-19,Queens,132252,1117.3503387472401
2019-04-19,Staten Island,8503,916.9228507585558
2019-04-19,Unknown,37,1042.7027027027027
2019-04-20,Bronx,97068,889.5000618123378
2019-04-20,Brooklyn,239338,1013.5307932714404
2019-04-20,EWR,26,2569.5384615384614
2019-04-20,Manhattan,317462,1070.8539793739094
2019-04-20,Queens,143945,1066.740116016534
2019-04-20,Staten Island,8693,908.1567928218107
2019-04-20,Unknown,48,955.9583333333334
2019-04-21,Bronx,89440,878.9394118962433
2019-04-21,Brooklyn,208587,985.4189858428377
2019-04-21,EWR,50,2807.76
2019-04-21,Manhattan,263699,1045.7126496497901
2019-04-21,Queens,134795,1136.7261100189176
2019-04-21,Staten Island,6653,960.9612205020292
2019-04-21,Unknown,27,701.925925925926
2019-04-22,Bronx,75237,952.2688836609647
2019-04-22,Brooklyn,152708,1035.1281727217959
2019-04-22,EWR,51,2662.8039215686276
2019-04-22,Manhattan,266127,1187.374937529826
2019-04-22,Queens,122118,1279.5893807628688
2019-04-22,Staten Island,6455,934.1979860573199
2019-04-22,Unknown,33,1103.878787878788
2019-04-23,Bronx,72075,960.3390357266736
2019-04-23,Brooklyn,147323,1058.5652002742274
2019-04-23,EWR,37,3204.972972972973
2019-04-23,Manhattan,263902,1195.2073155944252
2019-04-23,Queens,111008,1221.2140025944077
2019-04-23,Staten Island,6500,924.0136923076923
2019-04-23,Unknown,25,1834.28
2019-04-24,Bronx,73898,963.6637527402636
2019-04-24,Brooklyn,150187,1054.59493831024
2019-04-24,EWR,30,2637.5333333333333
2019-04-24,Manhattan,274662,1243.4137012036613
2019-04-24,Queens,111488,1215.9191661882894
2019-04-24,Staten Island,6796,921.7867863449088
2019-04-24,Unknown,22,961.1363636363636
2019-04-25,Bronx,77694,980.2003887044044
2019-04-25,Brooklyn,168974,1049.5024559991477
2019-04-25,EWR,29,3017.103448275862
2019-04-25,Manhattan,315896,1297.8757407501203
2019-04-25,Queens,119889,1276.4615102302964
2019-04-25,Staten Island,7341,885.5228170548971
2019-04-25,Unknown,30,1215.5333333333333
2019-04-26,Bronx,91709,914.4518967604052
2019-04-26,Brooklyn,200838,1033.6422340393751
2019-04-26,EWR,46,3122.8478260869565
2019-04-26,Manhattan,366234,1219.7543920007427
2019-04-26,Queens,137493,1155.6465201864821
2019-04-26,Staten Island,8697,884.4431413130965
2019-04-26,Unknown,24,953.7083333333334
